Id,AccountId,FirstName,LastName,Email,Phone,MobilePhone,Title,Department,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,LeadSource,OwnerId,CreatedDate,LastModifiedDate,IsDeleted
00300012184,00100010805,Michael,Riddle,michael.riddle@frye.biz,+1-689-500-5674x1829,9505448391,Director Finance,Executive,245 Gabrielle Road Apt. 826,Lake Rachelland,AK,84780,USA,Phone Inquiry,0050008,2025-06-14 17:21:13,2025-09-10 17:21:13,False
00300012185,00100010805,Molly,Bauer,molly.bauer@frye.biz,2866578797,457-342-9943,Manager Procurement,Operations,245 Gabrielle Road Apt. 826,Lake Rachelland,AK,84780,USA,Partner Referral,0050008,2025-02-07 17:21:13,2025-02-25 17:21:13,False
00300012186,00100010805,Michael,Moran,michael.moran@frye.biz,+1-566-982-9273x073,6732485675,VP Sales,Procurement,245 Gabrielle Road Apt. 826,Lake Rachelland,AK,84780,USA,Trade Show,0050008,2025-07-19 17:21:13,2026-01-18 17:21:13,False
00300012187,00100010806,Danielle,Mckinney,danielle.mckinney@coleman-thompson.com,001-474-999-3757,2856531665,Director IT,Operations,229 Hall Plain Suite 194,Port Cameronside,WY,99394,USA,Web,0050018,2024-08-20 17:21:13,2025-04-21 17:21:13,False
00300012188,00100010806,Rachel,Rowland,rachel.rowland@coleman-thompson.com,584-266-1177x162,(248)429-8132,Director IT,Executive,229 Hall Plain Suite 194,Port Cameronside,WY,99394,USA,Purchased List,0050018,2024-09-25 17:21:13,2025-06-29 17:21:13,False
00300012189,00100010806,Jennifer,Thomas,jennifer.thomas@coleman-thompson.com,001-357-752-2625x5483,(829)730-1179,Senior Buyer,Operations,229 Hall Plain Suite 194,Port Cameronside,WY,99394,USA,Phone Inquiry,0050018,2024-08-06 17:21:13,2025-05-14 17:21:13,False
00300012190,00100010807,Colin,Evans,colin.evans@adams-morgan.com,8858491248,+1-500-915-6314,Director Finance,Operations,889 Stephanie Glens Apt. 751,Grahamview,VA,05387,USA,Web,0050010,2025-07-04 17:21:13,2025-09-12 17:21:13,False
00300012191,00100010807,Steven,Santiago,steven.santiago@adams-morgan.com,438-392-0446x3585,901-279-9207,CEO,Executive,889 Stephanie Glens Apt. 751,Grahamview,VA,05387,USA,Trade Show,0050010,2025-09-07 17:21:13,2026-06-11 17:21:13,False
00300012192,00100010807,Michael,Burns,michael.burns@adams-morgan.com,001-429-675-3335x6573,(501)628-8452x9693,Director Finance,IT,889 Stephanie Glens Apt. 751,Grahamview,VA,05387,USA,Web,0050010,2025-04-27 17:21:13,2026-02-24 17:21:13,False
00300012193,00100010808,Victor,White,victor.white@pierce.com,(397)807-2790x87333,+1-375-507-8388x655,Senior Buyer,Sales,470 Ashley Valley Suite 453,Carolynfort,MO,43510,USA,Trade Show,0050002,2021-05-16 17:21:13,2022-01-05 17:21:13,False
00300012194,00100010808,Megan,Evans,megan.evans@pierce.com,001-865-822-8975x339,9108256982,CTO,Procurement,470 Ashley Valley Suite 453,Carolynfort,MO,43510,USA,Trade Show,0050002,2021-05-25 17:21:13,2022-04-16 17:21:13,False
00300012195,00100010809,Kara,Duncan,kara.duncan@randolph.info,914.768.9896x327,505-855-0834x840,VP Sales,Operations,686 Cole Plain Suite 706,South Isabellatown,VI,57285,USA,Phone Inquiry,0050018,2025-06-21 17:21:13,2026-01-30 17:21:13,False
00300012196,00100010809,Lauren,Spencer,lauren.spencer@randolph.info,+1-255-444-4792x897,001-768-598-1211x8588,Director IT,HR,686 Cole Plain Suite 706,South Isabellatown,VI,57285,USA,Web,0050018,2025-06-11 17:21:13,2026-05-05 17:21:13,False
00300012197,00100010810,Lisa,Guzman,lisa.guzman@rogers.org,001-729-857-8650x952,308.200.0038,VP Sales,Marketing,518 Acevedo Spur,South Travisport,KS,74291,USA,Trade Show,0050018,2024-04-02 17:21:13,2025-01-01 17:21:13,False
00300012198,00100010810,Kaylee,Chavez,kaylee.chavez@rogers.org,326-400-9103,807.629.9447x46226,VP Sales,Executive,518 Acevedo Spur,South Travisport,KS,74291,USA,Trade Show,0050018,2024-01-09 17:21:13,2024-07-05 17:21:13,False
00300012199,00100010810,Austin,Cruz,austin.cruz@rogers.org,+1-763-718-6345,001-447-906-0780x54071,CFO,Executive,518 Acevedo Spur,South Travisport,KS,74291,USA,Web,0050018,2024-02-22 17:21:13,2024-11-25 17:21:13,False
00300012200,00100010811,Ashley,Rodriguez,ashley.rodriguez@palmer-clarke.biz,562.515.8873x1450,452-235-2532,CFO,HR,42861 Decker Plain,West Laurie,DE,39909,USA,Purchased List,0050017,2022-09-03 17:21:13,2022-10-19 17:21:13,False
00300012201,00100010811,Angela,Craig,angela.craig@palmer-clarke.biz,(274)299-3919,001-811-928-4017x2344,VP Operations,Marketing,42861 Decker Plain,West Laurie,DE,39909,USA,Partner Referral,0050017,2022-10-28 17:21:13,2023-04-04 17:21:13,False
00300012202,00100010811,Tommy,Frost,tommy.frost@palmer-clarke.biz,+1-795-626-8908x2681,(238)629-1969,VP Operations,IT,42861 Decker Plain,West Laurie,DE,39909,USA,Trade Show,0050017,2022-10-08 17:21:13,2023-05-08 17:21:13,False
00300012203,00100010812,Becky,Schwartz,becky.schwartz@burns.info,398-917-0015,507.344.3478x217,CTO,Executive,680 Gonzalez Passage,Jeffreyland,AK,10916,USA,Event,0050010,2025-11-27 17:21:13,2026-02-15 17:21:13,False
00300012204,00100010812,Justin,Diaz,justin.diaz@burns.info,(764)720-2446x428,(252)692-4209,Director Finance,HR,680 Gonzalez Passage,Jeffreyland,AK,10916,USA,Partner Referral,0050010,2025-12-08 17:21:13,2025-12-14 17:21:13,False
00300012205,00100010813,Eric,Fields,eric.fields@kirby.com,+1-243-929-9137,622.744.1463x3278,Manager Procurement,HR,2036 Jon Springs Suite 394,Romerofurt,WA,97330,USA,Partner Referral,0050016,2024-04-29 17:21:13,2025-01-22 17:21:13,False
00300012206,00100010813,Laura,Robinson,laura.robinson@kirby.com,606-499-8758x52572,001-259-387-6400x69646,CFO,Marketing,2036 Jon Springs Suite 394,Romerofurt,WA,97330,USA,Phone Inquiry,0050016,2024-06-02 17:21:13,2024-11-26 17:21:13,False
00300012207,00100010813,Margaret,Ortiz,margaret.ortiz@kirby.com,723-370-1415x510,875.878.6123x587,Director IT,Procurement,2036 Jon Springs Suite 394,Romerofurt,WA,97330,USA,Web,0050016,2024-07-11 17:21:13,2025-03-09 17:21:13,False
00300012208,00100010813,Erik,Salazar,erik.salazar@kirby.com,001-411-796-3236,578.363.0701,VP Marketing,Sales,2036 Jon Springs Suite 394,Romerofurt,WA,97330,USA,Event,0050016,2024-09-12 17:21:13,2024-09-17 17:21:13,False
00300012209,00100010814,Emily,Parsons,emily.parsons@gomez.com,(688)797-8033x2316,+1-264-591-7058,VP Sales,Sales,7762 Zamora Loaf Apt. 678,Heatherhaven,RI,73150,USA,Event,0050016,2025-08-02 17:21:13,2026-04-11 17:21:13,False
00300012210,00100010814,Nicole,Brown,nicole.brown@gomez.com,946-401-0995,241-711-3973x031,CFO,Marketing,7762 Zamora Loaf Apt. 678,Heatherhaven,RI,73150,USA,Web,0050016,2025-06-09 17:21:13,2025-11-10 17:21:13,False
00300012211,00100010815,Melissa,Hartman,melissa.hartman@robbins.com,(881)546-9107x6432,642-443-8224,Manager Procurement,HR,7687 Johnson Well Apt. 076,Gomezport,PA,58847,USA,Web,0050012,2022-11-14 17:21:13,2023-06-23 17:21:13,False
00300012212,00100010815,Audrey,Rogers,audrey.rogers@robbins.com,(438)841-0240x975,2668543113,Senior Buyer,Procurement,7687 Johnson Well Apt. 076,Gomezport,PA,58847,USA,Web,0050012,2023-01-25 17:21:13,2023-11-27 17:21:13,False
00300012213,00100010816,Sandra,Alexander,sandra.alexander@mayo.com,501-594-2285x2204,001-400-962-3050x478,Director IT,Finance,44538 Pena Manors,Johnburgh,PW,26752,USA,Event,0050005,2021-10-17 17:21:13,2021-10-21 17:21:13,False
00300012214,00100010816,Tracy,Parker,tracy.parker@mayo.com,(573)746-5267x499,001-419-791-7737x6606,Senior Buyer,Sales,44538 Pena Manors,Johnburgh,PW,26752,USA,Partner Referral,0050005,2022-01-06 17:21:13,2022-07-17 17:21:13,False
00300012215,00100010816,Candice,Norman,candice.norman@mayo.com,224.857.4415x3966,7483994018,Manager Procurement,Procurement,44538 Pena Manors,Johnburgh,PW,26752,USA,Purchased List,0050005,2021-10-06 17:21:13,2022-05-05 17:21:13,False
00300012216,00100010817,Michelle,Rosario,michelle.rosario@curtis.com,001-396-587-3689x45618,593-416-7550x3109,VP Sales,HR,1181 Shaw Summit Suite 466,West Jessicafort,NV,56213,USA,Trade Show,0050009,2023-07-15 17:21:13,2024-02-24 17:21:13,False
00300012217,00100010817,Christine,Gray,christine.gray@curtis.com,897.436.7898x801,(531)642-1125,CEO,Procurement,1181 Shaw Summit Suite 466,West Jessicafort,NV,56213,USA,Purchased List,0050009,2023-06-03 17:21:13,2023-10-09 17:21:13,False
00300012218,00100010817,Nicole,Hill,nicole.hill@curtis.com,844-807-2111x259,395.561.1393x530,VP Operations,Marketing,1181 Shaw Summit Suite 466,West Jessicafort,NV,56213,USA,Purchased List,0050009,2023-04-04 17:21:13,2024-02-29 17:21:13,False
00300012219,00100010818,Kristin,Rangel,kristin.rangel@jones.com,939.959.7577,001-361-227-6514x924,VP Sales,Sales,5995 Alison River Apt. 423,North Jessica,OK,92824,USA,Event,0050009,2021-09-21 17:21:13,2022-04-03 17:21:13,False
00300012220,00100010818,Bruce,Johnston,bruce.johnston@jones.com,+1-800-841-8136x620,(510)620-1174x51889,VP Marketing,IT,5995 Alison River Apt. 423,North Jessica,OK,92824,USA,Purchased List,0050009,2021-08-09 17:21:13,2021-12-22 17:21:13,False
00300012221,00100010819,Sean,Walker,sean.walker@castillo.com,7119060030,770.361.2455,VP Sales,IT,0474 Dillon Forest Apt. 478,Garymouth,ME,40143,USA,Phone Inquiry,0050003,2022-12-28 17:21:13,2023-08-02 17:21:13,False
00300012222,00100010819,Bethany,Mcintyre,bethany.mcintyre@castillo.com,222.326.6509,605.969.4904x5788,VP Sales,Marketing,0474 Dillon Forest Apt. 478,Garymouth,ME,40143,USA,Phone Inquiry,0050003,2023-05-17 17:21:13,2023-09-17 17:21:13,False
00300012223,00100010819,David,Mccoy,david.mccoy@castillo.com,(612)500-4515x828,(456)985-8697x4430,VP Marketing,Marketing,0474 Dillon Forest Apt. 478,Garymouth,ME,40143,USA,Web,0050003,2023-04-19 17:21:13,2024-02-27 17:21:13,False
00300012224,00100010820,William,Herring,william.herring@roman.com,474-256-1851,(740)648-3457x682,Senior Buyer,Executive,4774 James Ford Suite 183,East Michaelstad,ID,35567,USA,Purchased List,0050005,2025-09-08 17:21:13,2026-08-25 17:21:13,False
00300012225,00100010820,Carlos,Barton,carlos.barton@roman.com,001-521-546-0778x184,+1-857-984-7650x547,CTO,Executive,4774 James Ford Suite 183,East Michaelstad,ID,35567,USA,Phone Inquiry,0050005,2025-05-23 17:21:13,2025-10-16 17:21:13,False
00300012226,00100010820,Joseph,Adams,joseph.adams@roman.com,631-438-6782x36278,+1-437-440-5171x7573,VP Operations,HR,4774 James Ford Suite 183,East Michaelstad,ID,35567,USA,Trade Show,0050005,2025-08-28 17:21:13,2026-05-28 17:21:13,False
00300012227,00100010821,Angela,Hamilton,angela.hamilton@cline-lopez.com,981.542.0028,+1-640-436-2756x29522,VP Sales,Sales,655 Nicholas Key,East Amanda,PR,13228,USA,Purchased List,0050008,2023-03-06 17:21:13,2023-10-04 17:21:13,False
00300012228,00100010821,Carla,Thomas,carla.thomas@cline-lopez.com,345.920.8260x759,001-831-216-0124x03603,VP Operations,Operations,655 Nicholas Key,East Amanda,PR,13228,USA,Phone Inquiry,0050008,2023-02-14 17:21:13,2023-03-22 17:21:13,False
00300012229,00100010822,Amber,Ruiz,amber.ruiz@kelly.com,757-758-4987,+1-828-510-9319x9389,CEO,Finance,95973 Mary Street,East Bryanmouth,FL,62390,USA,Web,0050012,2022-06-29 17:21:13,2022-09-07 17:21:13,False
00300012230,00100010822,Michael,Lopez,michael.lopez@kelly.com,733-258-6268,385.204.4860,Director IT,Procurement,95973 Mary Street,East Bryanmouth,FL,62390,USA,Partner Referral,0050012,2022-07-27 17:21:13,2022-09-22 17:21:13,False
00300012231,00100010822,Christian,Stanley,christian.stanley@kelly.com,(590)800-4219,001-407-233-1256x614,Director IT,Finance,95973 Mary Street,East Bryanmouth,FL,62390,USA,Phone Inquiry,0050012,2022-10-24 17:21:13,2023-06-15 17:21:13,False
00300012232,00100010822,Patrick,Rodriguez,patrick.rodriguez@kelly.com,001-302-349-9889x34217,722-731-2841x52776,VP Operations,Procurement,95973 Mary Street,East Bryanmouth,FL,62390,USA,Partner Referral,0050012,2022-10-19 17:21:13,2023-06-08 17:21:13,False
00300012233,00100010823,Lisa,Hess,lisa.hess@brown.com,(832)442-5475x957,492-398-9618x7528,CTO,Procurement,0778 Emily Courts Apt. 965,Elizabethmouth,MD,60350,USA,Purchased List,0050003,2021-12-04 17:21:13,2022-11-28 17:21:13,False
00300012234,00100010823,Sean,Martin,sean.martin@brown.com,(224)558-5224x31672,001-788-384-6108x6226,Director IT,Marketing,0778 Emily Courts Apt. 965,Elizabethmouth,MD,60350,USA,Web,0050003,2022-03-04 17:21:13,2022-11-11 17:21:13,False
00300012235,00100010824,Carol,Smith,carol.smith@morales.org,001-966-794-2505x5629,(793)338-4196x219,Director IT,Marketing,669 Andre Terrace,East Elizabeth,DC,97501,USA,Phone Inquiry,0050004,2023-01-09 17:21:13,2023-06-23 17:21:13,False
00300012236,00100010824,Matthew,Soto,matthew.soto@morales.org,001-538-884-6975x3847,892-776-6113x17615,CFO,Executive,669 Andre Terrace,East Elizabeth,DC,97501,USA,Phone Inquiry,0050004,2022-11-26 17:21:13,2023-02-12 17:21:13,False
00300012237,00100010824,Jill,Smith,jill.smith@morales.org,887-908-7284x010,001-964-554-0560x2018,Senior Buyer,Operations,669 Andre Terrace,East Elizabeth,DC,97501,USA,Partner Referral,0050004,2022-12-04 17:21:13,2023-09-04 17:21:13,False
00300012238,00100010825,Eric,Ryan,eric.ryan@morgan.com,865-780-9053x80534,5322403070,CEO,Executive,479 Julie Branch,Ashleyberg,TN,83619,USA,Purchased List,0050010,2023-04-05 17:21:13,2023-07-10 17:21:13,False
00300012239,00100010825,Angela,Pratt,angela.pratt@morgan.com,742-834-8983x76389,9896736547,Senior Buyer,Sales,479 Julie Branch,Ashleyberg,TN,83619,USA,Event,0050010,2023-04-26 17:21:13,2023-09-18 17:21:13,False
00300012240,00100010825,Robert,Brown,robert.brown@morgan.com,+1-910-784-3990x16358,246-700-2530,Director Finance,Marketing,479 Julie Branch,Ashleyberg,TN,83619,USA,Phone Inquiry,0050010,2023-06-07 17:21:13,2023-08-11 17:21:13,False
00300012241,00100010825,Meagan,Reid,meagan.reid@morgan.com,+1-340-934-4991x9540,549.250.3544x925,CTO,Operations,479 Julie Branch,Ashleyberg,TN,83619,USA,Phone Inquiry,0050010,2023-07-21 17:21:13,2023-07-26 17:21:13,False
00300012242,00100010826,Logan,Meyer,logan.meyer@blevins-ross.org,001-513-955-1264x008,(259)886-8066x643,CFO,Procurement,5205 Jasmine Drive,Smithfurt,AZ,38254,USA,Purchased List,0050010,2025-10-20 17:21:13,2025-12-06 17:21:13,False
00300012243,00100010826,Shannon,Black,shannon.black@blevins-ross.org,902-978-7362x18481,955-584-8911x661,Director Finance,HR,5205 Jasmine Drive,Smithfurt,AZ,38254,USA,Phone Inquiry,0050010,2025-09-29 17:21:13,2025-10-07 17:21:13,False
00300012244,00100010826,Debra,Haynes,debra.haynes@blevins-ross.org,942.221.9914x3150,810.320.2349x2509,Manager Procurement,Sales,5205 Jasmine Drive,Smithfurt,AZ,38254,USA,Phone Inquiry,0050010,2025-12-26 17:21:13,2026-04-17 17:21:13,False
00300012245,00100010826,Ana,Perez,ana.perez@blevins-ross.org,5384628981,+1-540-307-8269,Senior Buyer,Procurement,5205 Jasmine Drive,Smithfurt,AZ,38254,USA,Purchased List,0050010,2025-11-17 17:21:13,2026-06-21 17:21:13,False
00300012246,00100010827,Erin,Jackson,erin.jackson@haas.com,519-510-0225x916,001-345-334-2105x589,CFO,Executive,89856 Mccarty Green Apt. 016,Courtneystad,NE,18135,USA,Trade Show,0050005,2023-05-07 17:21:13,2024-01-18 17:21:13,False
00300012247,00100010827,Cheryl,Hall,cheryl.hall@haas.com,6303527034,+1-744-704-3807,CTO,Sales,89856 Mccarty Green Apt. 016,Courtneystad,NE,18135,USA,Event,0050005,2023-05-23 17:21:13,2024-01-16 17:21:13,False
00300012248,00100010827,Rachel,Choi,rachel.choi@haas.com,001-705-255-8644x52646,623.613.4191x6288,Senior Buyer,Executive,89856 Mccarty Green Apt. 016,Courtneystad,NE,18135,USA,Web,0050005,2023-08-14 17:21:13,2023-08-31 17:21:13,False
00300012249,00100010828,Amanda,Watson,amanda.watson@martinez-le.com,553.514.8081x0262,429.261.9300,Director IT,Executive,2290 Victoria Union,New Patrick,KY,63676,USA,Trade Show,0050004,2023-08-27 17:21:13,2023-10-08 17:21:13,False
00300012250,00100010828,Sean,Smith,sean.smith@martinez-le.com,373-395-8008x1744,407.323.0894x666,CFO,Procurement,2290 Victoria Union,New Patrick,KY,63676,USA,Trade Show,0050004,2023-07-11 17:21:13,2023-08-09 17:21:13,False
00300012251,00100010828,Brenda,Wheeler,brenda.wheeler@martinez-le.com,883.258.4341x76503,(991)393-0512,VP Sales,HR,2290 Victoria Union,New Patrick,KY,63676,USA,Trade Show,0050004,2023-08-11 17:21:13,2024-02-28 17:21:13,False
00300012252,00100010828,Carolyn,Miller,carolyn.miller@martinez-le.com,001-484-846-5248,(423)743-0406x325,Manager Procurement,Executive,2290 Victoria Union,New Patrick,KY,63676,USA,Partner Referral,0050004,2023-06-22 17:21:13,2024-03-27 17:21:13,False
00300012253,00100010829,Patrick,Mcintyre,patrick.mcintyre@rivera.biz,9357241544,318.850.1208x38921,VP Operations,Operations,294 Jones Station,West Steveshire,VA,06763,USA,Purchased List,0050005,2025-07-15 17:21:13,2025-10-16 17:21:13,False
00300012254,00100010829,Rebecca,Adams,rebecca.adams@rivera.biz,6164541838,+1-336-631-7619x730,Senior Buyer,IT,294 Jones Station,West Steveshire,VA,06763,USA,Web,0050005,2025-05-05 17:21:13,2025-09-11 17:21:13,False
00300012255,00100010830,Danielle,Davis,danielle.davis@nichols-evans.biz,8949989905,+1-685-286-4907x961,VP Marketing,Operations,865 Barker Drive Apt. 582,New Rebecca,VT,70823,USA,Phone Inquiry,0050003,2022-02-01 17:21:13,2022-02-08 17:21:13,False
00300012256,00100010830,Joseph,Holland,joseph.holland@nichols-evans.biz,563-534-0166,939-633-7361,Director IT,Executive,865 Barker Drive Apt. 582,New Rebecca,VT,70823,USA,Partner Referral,0050003,2021-11-27 17:21:13,2022-04-04 17:21:13,False
00300012257,00100010830,Jose,Patel,jose.patel@nichols-evans.biz,+1-483-658-7448x531,001-617-259-1648x97046,Director IT,Sales,865 Barker Drive Apt. 582,New Rebecca,VT,70823,USA,Partner Referral,0050003,2022-02-02 17:21:13,2022-09-17 17:21:13,False
00300012258,00100010831,Susan,Brown,susan.brown@graves.info,001-349-813-3709x47262,615.577.6157,Senior Buyer,Executive,645 Timothy Grove,Autumnshire,NJ,44373,USA,Trade Show,0050004,2025-07-29 17:21:13,2025-08-16 17:21:13,False
00300012259,00100010831,Michael,May,michael.may@graves.info,664.793.0169,(296)372-4347,CFO,Operations,645 Timothy Grove,Autumnshire,NJ,44373,USA,Purchased List,0050004,2025-07-16 17:21:13,2026-03-09 17:21:13,False
00300012260,00100010831,Kyle,Jackson,kyle.jackson@graves.info,001-210-826-9742,(990)846-3643x0449,VP Operations,Operations,645 Timothy Grove,Autumnshire,NJ,44373,USA,Partner Referral,0050004,2025-06-20 17:21:13,2026-03-14 17:21:13,False
00300012261,00100010831,Sarah,Hanson,sarah.hanson@graves.info,215.276.0670x012,(443)718-1009,Senior Buyer,Operations,645 Timothy Grove,Autumnshire,NJ,44373,USA,Phone Inquiry,0050004,2025-11-13 17:21:13,2026-02-28 17:21:13,False
00300012262,00100010832,Heidi,Joyce,heidi.joyce@knight.com,443.365.9470,+1-362-636-5956x7997,VP Marketing,IT,626 Morris Crest Apt. 997,Scottbury,KY,80864,USA,Phone Inquiry,0050008,2024-05-04 17:21:13,2024-11-20 17:21:13,False
00300012263,00100010832,Jeanne,Hancock,jeanne.hancock@knight.com,+1-268-557-4945x28825,567.780.9227,VP Sales,Operations,626 Morris Crest Apt. 997,Scottbury,KY,80864,USA,Trade Show,0050008,2024-06-26 17:21:13,2024-12-03 17:21:13,False
00300012264,00100010832,Melvin,Gibson,melvin.gibson@knight.com,972.698.9872x5693,(786)539-8405x53728,VP Sales,IT,626 Morris Crest Apt. 997,Scottbury,KY,80864,USA,Trade Show,0050008,2024-03-26 17:21:13,2024-06-16 17:21:13,False
00300012265,00100010832,Ashley,Estrada,ashley.estrada@knight.com,940.336.0737,206-913-8064x90028,VP Marketing,Marketing,626 Morris Crest Apt. 997,Scottbury,KY,80864,USA,Event,0050008,2024-06-13 17:21:13,2024-07-05 17:21:13,False
00300012266,00100010833,James,Weaver,james.weaver@gonzalez.net,001-504-804-7941x612,(628)693-9335x757,CEO,Marketing,01597 Gerald Harbors Apt. 284,West Kelsey,PA,22441,USA,Purchased List,0050017,2025-05-14 17:21:13,2026-02-05 17:21:13,False
00300012267,00100010833,Mitchell,Ryan,mitchell.ryan@gonzalez.net,(574)623-7720x439,330-539-5194x68787,VP Sales,IT,01597 Gerald Harbors Apt. 284,West Kelsey,PA,22441,USA,Phone Inquiry,0050017,2025-01-25 17:21:13,2025-06-04 17:21:13,False
00300012268,00100010834,Christina,Peck,christina.peck@soto.com,385.543.3665,(409)766-7216,VP Operations,Procurement,3586 Hatfield Oval,West Markview,MT,02568,USA,Trade Show,0050012,2025-06-11 17:21:13,2026-05-04 17:21:13,False
00300012269,00100010834,Erin,Benton,erin.benton@soto.com,878-384-3475x85080,8573265284,Director Finance,Executive,3586 Hatfield Oval,West Markview,MT,02568,USA,Partner Referral,0050012,2025-04-25 17:21:13,2025-08-05 17:21:13,False
00300012270,00100010835,Mark,Foster,mark.foster@robinson-lawson.biz,839-910-5106x5688,582.526.5599,VP Sales,IT,911 Jennifer View Suite 672,Joannburgh,CO,47348,USA,Web,0050017,2022-07-26 17:21:13,2022-08-22 17:21:13,False
